mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,audio_type
-360.61035,57.31155,7.047963,22.42374,-36.265858,-11.466832,-26.0876,-27.44863,-13.050263,0.6670083,-15.547182,-10.452417,-4.1125884,-2.9240227,-1.8437814,-14.529157,-1.3593131,-7.8784475,-4.6605773,-8.200403,fake
-279.32706,58.144173,-30.261463,40.60832,-42.621128,-12.623142,-38.0725,-18.262938,-11.773279,1.6692181,-24.76317,-13.404485,-4.1798053,-8.486423,-1.6391888,-20.618965,0.471758,-15.6579895,-2.2198908,-8.803081,fake
-290.01584,127.335396,-24.464682,39.682877,-3.9458594,-23.604307,8.996121,-11.5420265,-14.886672,-3.6320868,-9.808279,-9.281688,-1.0754887,-0.6252976,-4.274185,-5.1786466,-6.1539154,-1.3720433,-4.8393364,-13.031222,fake
-270.8953,96.77961,-14.182656,63.25605,-8.388179,6.395362,-9.731467,8.6599,-3.7689464,-3.503194,-6.109636,-13.730344,1.7222134,-11.139139,2.8136852,-10.285549,0.5001935,-1.3973174,-6.23225,2.4090831,fake
-186.45421,185.20227,-38.546783,24.822687,-7.755969,-7.5427933,-12.003265,-16.06571,-13.366323,-8.524255,-4.3516645,-6.5833497,-0.9909858,0.3511488,-4.815993,-1.2806661,0.7848477,-3.0981123,-0.759707,-6.617189,fake
-173.4363,143.25336,-30.487303,66.08482,-0.8924814,15.719017,-9.015483,6.134271,-12.4724,7.414168,-8.447638,-6.852975,3.8888123,-9.604983,11.461574,-7.129213,2.237402,-6.9866557,1.9825997,-3.2973497,fake
-190.45851,138.34653,-20.800035,30.46068,-5.167487,10.868598,-31.496262,1.6868453,-4.166406,-11.090224,-3.4048114,-6.2298765,-4.2102256,2.9670544,0.24181525,-6.446907,7.9085636,-7.449651,2.1349735,-4.8095417,fake
-281.97906,172.0914,-17.68705,14.732374,-16.585855,-5.552923,5.808183,-15.129744,-5.5966034,-12.301629,-8.578586,-3.13105,-11.594723,-2.897345,-1.1646862,-7.8801727,-6.5683503,1.9919959,-4.481246,-14.8020315,fake
-227.58499,146.43443,-24.682688,73.4873,8.855652,30.334633,-17.942442,3.9991033,-0.737354,-0.16751075,-11.382766,-9.033987,11.037049,-21.558374,9.27905,-7.4855328,-4.3483424,-2.1280708,-2.0735328,2.9294372,fake
-280.31268,134.55998,-13.779698,6.5078945,-15.469041,-19.259398,-0.945626,-21.001554,-19.406225,-9.977135,-12.132315,-14.93002,-16.725105,-12.868171,-10.863562,-9.787291,-15.613525,-15.890607,-6.5845222,-9.244025,fake
-203.1589,119.667465,-26.904558,77.13116,-16.536072,37.845715,-14.074541,12.800781,-7.6764464,-3.7581713,4.409736,-14.779487,11.717027,-17.318972,5.641669,-5.0417647,-4.063917,-3.29493,-1.2083949,-1.5027555,fake
-269.66956,96.952,-58.420757,47.284336,-16.921793,2.0168483,-11.955256,-14.326032,-9.427763,-11.753816,-12.626518,-8.096797,-3.9464407,-10.211372,-3.3691242,-12.885091,-1.4023409,-13.275522,-8.246392,-3.9320495,fake
-174.81367,126.62443,-30.932087,68.44906,-5.8894076,36.984974,-25.80735,5.1460366,-13.505789,4.011279,1.2044896,-8.326399,6.552641,-11.037081,10.01859,0.26395047,0.01078599,-7.740953,8.609996,-5.5995126,fake
-174.95627,135.12585,-26.493788,49.502907,-26.357084,16.655256,-29.030005,0.9628087,-1.9889332,-12.819194,-7.0264683,-7.3319416,-5.1442266,-7.479523,-2.3225675,-10.089673,5.51577,-12.022794,-2.7436895,-7.5845575,fake
-235.29889,110.01353,-40.47839,48.73353,-11.903744,1.3935741,-9.630779,-16.244064,-12.8916025,-19.363125,-16.558905,-11.945503,-10.948087,-9.024388,-4.483093,-14.136469,0.8032786,-13.017184,-12.131815,-3.1373463,fake
-265.33282,163.9361,-2.078763,-0.86118186,-13.579638,-23.123997,-9.538387,-17.786757,-20.737358,-13.105149,-11.455756,-13.942604,-11.334849,-7.3350844,-8.221478,-8.378507,-12.055114,-7.2408333,-0.9382663,-8.113599,fake
-289.8156,163.9328,-20.786808,47.66648,-6.9649835,-20.61558,8.541278,-22.34617,-11.308444,-4.9367146,-17.234686,-7.1277914,-6.1448026,-5.8680325,-0.4707972,-6.1214724,-8.884983,0.039698325,-6.9645643,-11.883155,fake
-250.97696,172.51917,-11.646326,19.642805,0.66146225,-16.862467,5.0149293,-17.26975,-17.417494,-1.7956194,-10.83446,-8.66061,-9.409685,-7.8751297,1.4614704,-10.731718,-9.952133,3.0012646,-11.555514,-12.327937,fake
-238.60515,97.606255,-31.32202,47.919754,-19.60141,15.867381,-17.726402,-16.791573,-14.497749,-15.4632,-16.107214,-11.612932,-4.420052,-12.389068,-1.7333446,-16.587788,0.70164007,-12.098058,-11.612585,-4.2583265,fake
-255.69661,127.92031,-23.033386,46.644524,-7.08258,-31.432617,-23.988352,-25.902718,-24.144884,-13.573977,-16.67444,5.3929453,-10.104902,-4.749186,4.721688,-24.3729,0.5175341,-10.345697,-16.71269,-6.4722543,fake
-201.31294,158.5162,-24.696445,22.697422,-4.816783,5.4987984,-13.977908,-7.9374714,-15.587446,-11.875032,-3.1284077,-1.6818056,-4.1140833,-0.96662015,0.6776297,-5.431231,6.686745,-3.988817,-0.077359006,-4.631282,fake
-293.8963,168.71721,-13.613203,38.8431,-7.0042067,-14.251256,12.323671,-17.926685,-11.265288,-9.278251,-14.177199,-4.4949193,-8.978133,-6.6215215,1.0829009,-4.1710424,-9.272096,0.017554823,-6.8816986,-14.725356,fake
-202.12215,105.78952,-50.24988,37.513103,-27.507948,12.062632,-23.453093,1.7045745,-10.563296,-9.018009,-2.8087156,-11.413177,-1.6381657,-12.876236,3.9186418,-16.690283,1.8188379,-10.126554,-9.082157,1.2559099,fake
-280.4111,148.81746,-25.001558,-12.358265,-13.450761,-8.353917,-5.643302,-21.002068,-12.218441,-14.163333,-14.2073,-9.390208,-14.879407,-12.925648,-7.063325,-7.5696287,-14.904856,-8.548167,-3.65261,-11.629529,fake
-282.78717,154.30733,-15.841067,51.70215,-3.327845,-27.367573,8.5147505,-15.796148,-13.835368,-5.9859633,-16.2978,-7.3577886,-4.171384,-4.5216494,-3.4284198,-6.9889708,-3.7018554,0.8082337,-5.8506994,-7.703962,fake
-229.78706,100.854996,-11.92617,37.933197,-21.863783,25.16797,-8.086313,1.1443038,-12.871126,-0.49022123,-6.18923,-16.688295,9.604377,-9.87114,2.809731,-12.383742,3.294934,-2.4374318,-9.666284,6.8684916,fake
-285.93787,149.34549,-32.186703,24.173687,4.434173,-15.716437,-3.6321232,-10.835232,-6.968241,-7.761101,-11.655542,-7.6403723,-9.485317,-6.164374,-0.040327173,-4.3539457,-10.473173,-4.911447,-3.0215685,-11.025579,fake
-294.8736,143.15196,-13.640719,45.141575,3.5693283,-21.504662,7.7614703,-12.9580965,-13.728822,-7.8946195,-13.910742,-6.6450825,-7.399971,-7.7000275,1.0716637,-1.993559,-9.839294,-2.2960901,-3.2616918,-9.268056,fake
-253.2608,169.79778,-8.300352,7.108212,-14.434176,-27.861475,-12.354283,-19.949673,-14.777442,-11.796603,-16.742765,-11.659898,-10.927873,-16.230042,-9.698703,-5.5624623,-20.670094,-14.786699,-4.7118425,-15.22072,fake
-213.24448,143.1646,-28.152164,43.09732,-13.7149935,6.247644,-12.129791,-4.089635,-9.488532,-5.603565,-3.1846752,-1.9468793,-2.1263816,2.8339534,2.5321336,-5.514513,9.84308,-2.8577743,4.2789316,-6.627642,fake
-172.92899,121.74555,-21.295416,68.63217,8.451242,28.221783,-3.502157,12.791555,-7.857998,5.427271,-14.888172,-7.6842575,4.401053,-14.13777,4.964575,-8.2021475,5.0221205,-9.189329,1.226762,-4.9253745,fake
-267.21515,152.6322,-18.354599,63.793602,-14.684793,-32.982727,15.152505,-25.483612,-16.67246,-4.1032867,-23.526323,-9.334852,-4.927082,-6.775986,2.2016187,-7.3129125,-11.839407,0.8943952,-9.647492,-12.555358,fake
-297.23807,63.06973,-6.122005,24.538471,-35.598194,-22.469654,-25.906364,-5.9085217,-23.181635,-8.467967,-17.154484,-12.145493,-10.16608,-5.6704807,-2.4410212,-21.830503,-0.8965443,-15.224783,-4.7787933,-6.6326103,fake
-233.51038,145.59326,-4.3913345,63.8195,-9.505564,16.53662,-13.944995,14.851097,-9.101027,-7.2122874,1.0876617,-13.705891,10.673009,-17.080675,2.238728,-2.4625866,-6.0175614,-1.2930951,-1.9162546,-0.6853548,fake
-194.74297,150.03079,-24.446669,49.58252,-5.6502724,10.266804,-9.47853,10.142432,-6.056569,-2.8838358,-2.8510273,-10.8087,2.796659,-18.605654,8.993202,-6.513669,-8.711811,-1.3076949,-3.9714,1.3825227,fake
-176.76543,151.49702,-17.437494,59.15954,-4.0656915,31.219305,-15.019159,6.4427814,-20.739775,2.9196918,-4.5561776,-11.163066,10.694868,-11.984437,6.1226063,-1.9593115,-3.4380782,-7.0504136,4.396751,-7.6694965,fake
-241.42015,131.2455,2.5280101,65.77784,-9.218377,-0.24747138,-5.3954043,2.1681628,-19.562317,-5.5538454,-9.929975,-10.846302,-1.4154645,-12.894816,7.5281034,-16.118725,6.279815,0.008687211,-11.136629,4.5084367,fake
-158.56139,138.29889,-27.844543,51.419266,-33.304893,16.105274,-25.332905,2.6151621,-6.692993,-6.037775,-7.637258,-9.697899,0.37247702,-11.006912,0.6403272,-9.908721,3.624971,-10.987449,-1.7086703,-6.76175,fake
-181.12404,120.04273,-59.068096,30.536818,-33.752033,3.685388,-28.27055,-1.4035964,-13.736509,-16.166655,-5.6455374,-11.432049,-5.5755157,-13.09729,-6.8804398,-13.281469,-5.536983,-15.737751,-6.7172236,-7.211432,fake
-214.23027,133.02812,-23.600712,69.520905,-1.7843152,17.097052,-15.84913,11.879561,-8.532379,-6.255771,1.6710961,-11.160549,11.174548,-18.52153,3.7900972,-1.5128889,-8.364346,0.30718136,0.15486036,-3.1417913,fake
-211.08795,143.34967,-40.514877,31.486174,-6.4145155,8.315869,-23.285395,-6.918009,-3.4505155,-10.203088,-5.748804,-1.884847,-6.4038725,1.0183777,-0.030123059,-5.621242,10.010976,-6.4148245,3.595138,-4.9626284,fake
-174.41568,149.65385,-23.774258,61.753845,2.038118,18.502901,0.66428226,7.519488,-12.231945,6.800187,-7.9985476,-8.266882,6.373571,-10.105987,8.0172825,-7.1922946,1.1055036,-3.1172671,1.321921,-3.2382016,fake
-250.84576,130.53008,-50.13317,66.53065,19.526524,-27.077953,-9.095294,16.734426,-38.647118,-13.580408,-3.1335523,-22.318495,4.1854706,-14.479629,-3.2349236,3.282148,-8.551402,-8.888262,-0.5388879,-9.349911,fake
-223.31558,104.09854,-39.760628,57.462143,-9.98803,0.5518815,-19.68851,-13.50886,-14.0705185,-22.78342,-15.724138,-8.641476,-10.2673645,-7.367762,-0.97321194,-17.51456,4.520047,-14.54067,-12.723839,-1.6849241,fake
-153.57318,133.87592,-18.455019,49.286148,-31.363775,14.546619,-15.594929,-2.3825376,-8.362576,-10.12351,-11.570351,-14.361923,-8.54749,-6.7805037,-2.7956932,-15.020311,1.5763915,-11.451969,-5.3102713,-6.3938127,fake
-266.64297,134.03662,-11.277038,20.923347,-14.208388,-19.942692,-7.729528,-18.75506,-6.2801347,-17.63355,-16.05625,-4.230561,-13.082873,-9.770432,-4.2321286,-6.416806,-14.16611,-8.879609,0.47852165,-7.6496196,fake
-360.3854,46.45379,16.04851,55.37717,-28.354034,-13.5436535,-47.219337,-20.55198,-25.602283,-8.966798,-22.981873,-9.905673,-6.2253914,-9.582397,-0.113393486,-20.568102,2.8460963,-13.890926,-5.946916,-8.977033,fake
-187.58951,164.34842,-22.814297,33.65242,-8.928052,-10.109243,-10.998603,-9.46115,-18.59902,-8.423028,-9.764873,-4.6323433,0.44853872,-4.865851,-1.1071175,-2.0864136,3.121579,-3.9271724,0.25012022,-4.782489,fake
-207.93721,176.04063,-35.91126,18.672121,-11.623513,1.9740247,-14.615628,-15.839183,-7.1675024,-11.244959,-7.1127796,-3.3685021,-3.8136513,1.4451876,-2.1996834,-0.92355347,3.595936,-6.751435,1.2189912,-6.3610954,fake
-221.89162,112.80698,-21.044394,79.17773,0.7534775,24.480934,-16.121046,7.3621798,-6.341611,-2.2822866,-1.0355368,-13.369869,10.39436,-18.68859,7.381815,-0.7238874,-8.488554,-0.7735499,0.58029425,-2.1293862,fake
-194.17384,138.1979,-26.506308,62.132023,-6.703488,27.288069,-17.261806,9.92262,-13.190451,-0.8362795,4.1014614,-18.591383,14.428345,-17.361437,4.586737,-0.27860928,-7.945714,-2.4846401,-0.8768084,-0.9981686,fake
-256.62234,171.38893,-14.760219,-16.133179,-23.081686,-8.828847,-6.809591,-26.046356,-6.961242,-5.477869,-19.808369,-11.583118,-11.005976,-15.662973,-10.905641,-15.231124,-21.129627,-7.2234025,-3.8925188,-13.4374075,fake
-281.72318,154.66617,-26.431845,48.21232,5.2582946,-26.242918,7.804893,-9.062793,-12.703822,-10.950212,-14.111488,-6.5140066,-9.005729,-6.3805213,2.3639216,-2.810679,-12.115975,-2.960875,-0.34442428,-11.341583,fake
-287.56442,113.48318,4.240296,45.530712,-8.7547455,14.339885,-5.1945815,12.06266,-0.69969034,1.1423037,-1.4898813,-15.558981,0.37668434,-11.776485,4.6740794,-4.834713,-5.233348,-2.9136033,-2.43529,2.028586,fake
-179.47758,159.33904,-21.707985,45.694862,-4.0163436,23.4326,-15.355674,15.642549,-23.805073,1.426014,3.4881325,-14.807006,13.966931,-13.184031,4.1934075,1.3054237,-6.7921333,-6.264616,2.1773493,-6.908379,fake
-200.08122,152.08774,-18.114117,45.494743,-18.956432,18.090372,-5.0404363,9.388692,-14.340116,-3.3945177,0.0866257,-9.845933,1.3782402,-18.294935,13.755062,-8.693875,-4.599622,-2.0789886,-5.0848475,2.2925618,fake
-240.53815,117.55916,-30.691605,43.042015,-10.354144,-32.065945,-21.450302,-21.814428,-29.18685,-11.045388,-12.055117,1.7786987,-12.795163,-7.5238137,2.4759958,-23.074926,0.82910883,-12.179341,-13.113008,-3.1643894,fake
-166.91092,172.46054,-27.976215,46.41313,3.8380263,22.208454,-18.794064,9.070343,-16.702934,0.3327478,2.007115,-12.99834,11.889429,-10.69874,2.3354867,2.5371256,-9.0202265,-6.5301666,3.1668284,-10.520594,fake
-236.54897,105.06057,-17.233189,63.981064,-22.068316,18.35182,-14.885064,2.9271686,-9.676486,0.77269983,-9.591588,-16.863121,11.172496,-12.212637,4.864993,-13.499241,4.75232,-1.971659,-9.591865,3.8386915,fake
-192.89497,145.85423,-33.489494,48.488224,-8.428349,-3.925416,-9.067817,-4.840543,-5.988074,-8.60047,-3.3955464,-3.1041796,-5.5002832,0.8901655,1.0049274,-4.261506,6.0642138,-1.5444032,1.665349,-6.2523355,fake
-268.519,120.5026,-10.868107,55.46276,-10.114511,39.084305,-13.739939,2.2954013,-2.2843113,2.7737405,-1.7688104,-7.6924825,8.5902815,-17.64793,9.467689,-5.739541,-2.300682,-5.0177855,-0.27873036,4.4329376,fake
-311.99686,142.73822,-15.392479,44.287636,4.316661,27.698248,-4.974699,7.6313596,-5.3467693,-1.7054017,-5.0205064,-5.4303412,8.828413,-16.571398,3.7170646,-5.3747764,0.14751324,-5.0001693,-4.137262,4.979383,fake
-378.5299,77.62414,-5.15305,33.405373,-17.60966,-24.13169,-20.687523,-28.030293,-22.130445,1.1580265,-24.35214,-9.964673,-4.9686775,-4.058553,-2.4056509,-16.732096,1.3742634,-11.839721,-3.6277921,-8.947314,fake
-172.96434,154.15025,-34.231865,59.417587,-12.364186,20.973106,-2.5163848,8.122532,-8.511074,8.486871,-9.061626,-6.2301636,2.9193425,-7.653578,12.472969,-10.537798,4.2197585,-7.387683,2.342742,-4.43132,fake
-208.00204,157.26505,-14.867795,52.797222,-3.5436118,26.008503,-10.402361,6.405139,-8.960051,-0.52130353,-4.337618,-8.772104,10.547242,-19.909555,7.3936787,-4.084874,-2.2523932,-4.723165,-1.1050237,5.5636826,fake
-264.9158,101.968445,-57.61027,42.253857,-16.67781,6.317633,-16.016052,-14.051451,-15.594194,-14.708416,-13.30708,-13.383101,-7.2275453,-7.0510087,-2.2325423,-16.42491,3.3592181,-12.419678,-9.872474,-4.556367,fake
-321.08142,96.34337,-31.284615,14.939588,-25.919947,-26.482649,-22.468328,-23.22268,-19.460115,2.6825554,-16.944044,-15.783811,-7.7209654,-2.6343293,-8.966989,-19.431301,-4.399869,-12.824891,-2.9689524,-13.581102,fake
-286.76236,93.69836,-19.073435,58.819504,-5.9480815,-31.144571,-31.673399,-5.8369055,-25.584864,-11.25206,-7.076827,3.139624,-8.612868,-4.867171,5.6588964,-22.01551,4.4818254,-9.363845,-10.643586,-1.7733697,fake
-238.89867,104.12588,-49.204956,48.453327,-13.763884,6.539692,-16.793554,-1.8485259,-22.769272,-15.875614,-13.100182,-20.72316,-1.6614978,-22.82643,0.95377606,-12.292871,-11.497722,-4.1715984,-9.141536,-7.3050566,fake
-271.6464,123.23276,-2.7941885,27.813816,-16.331789,-35.48176,-5.176065,-11.600277,-20.892794,-18.505098,-7.3424163,-7.1796813,-12.175805,-9.852036,-7.264114,-5.8221393,-16.585009,-10.541118,-3.2993658,-14.903654,fake
-212.60042,167.50752,-13.7684,41.15789,-6.339318,25.56553,-13.82223,8.128841,-20.553463,1.4886825,-1.7330829,-11.429315,15.334405,-12.933413,2.6676152,2.1267292,-6.135191,-7.462013,1.3999715,-9.1179285,fake
-213.15326,131.07628,-16.521296,36.717014,-3.7636414,0.8083684,-22.356447,-3.1406307,-8.406311,-8.893784,-8.716776,-2.3324845,1.5621401,-0.2898871,-5.8569007,-6.883596,12.7193,-5.768834,0.9066737,-1.9680884,fake
-248.70622,140.37827,-11.04846,14.181409,-19.856579,-21.795996,-3.0555606,-23.753616,-17.920338,-14.64479,-15.196293,-9.051601,-13.297133,-13.122418,-5.8542557,-8.465312,-19.261961,-8.775967,-4.465602,-14.56602,fake
-264.58887,108.80188,-43.29699,53.620876,-10.983816,-2.8048532,-13.490309,-20.319086,-16.381754,-15.3307,-13.930819,-12.45561,-10.968572,-7.554074,-5.75424,-16.47189,2.7044404,-12.139514,-9.713251,-4.835908,fake
-282.60208,148.34662,1.9452713,8.027057,-22.257904,-16.443922,-6.9025435,-24.178465,-12.422542,-14.385868,-15.206499,-9.627583,-15.7426605,-13.994201,-10.81982,-8.678351,-16.386583,-15.741128,-5.5748935,-14.256762,fake
-251.4122,154.05017,-7.3014646,4.8810954,-13.399309,-23.742981,-13.678955,-26.358006,-17.732763,-9.151377,-14.857508,-13.055177,-9.089792,-11.071654,-8.774405,-6.822758,-15.24468,-8.425918,-2.9689057,-10.447844,fake
-189.00848,171.84213,-31.927292,29.114365,-5.8204656,-5.258953,-10.898803,-9.512171,-7.8802896,-10.374648,-4.563956,-3.290238,-5.012268,3.0515969,-5.303125,-5.215908,7.1011295,-3.588548,-0.44672266,-5.660113,fake
-207.45247,135.33879,-12.672539,70.32431,-7.71678,30.222876,-16.352669,12.630734,-9.75387,-6.5896535,1.72457,-14.43243,12.209394,-17.769506,6.257722,-3.6387851,-8.553051,0.040989887,0.49036902,-3.8245182,fake
-206.40807,159.10133,-13.895695,54.976143,3.6638014,30.356695,-13.486258,2.490677,-4.2049212,-0.8869884,-6.289273,-8.855848,7.653085,-19.486273,5.711691,-5.031488,-1.4235061,-4.87626,-2.6524389,5.2630796,fake
-214.24338,149.54768,-18.918476,30.937635,-9.268214,1.3819126,-14.538536,-7.840235,-2.1673932,-13.505648,-10.85193,-0.19045411,-3.4360805,1.1778964,-0.021807846,-4.809262,7.616296,-3.7785523,-0.18307485,-4.156026,fake
-198.68874,113.9953,-28.003828,79.50625,-11.57461,35.62139,-19.86566,8.80104,-9.595326,-0.3194185,3.599333,-14.842223,13.554216,-18.45596,8.549884,-5.437688,-6.037864,-2.0952356,-0.93450445,-0.8293411,fake
-240.8657,100.82956,-48.396652,48.489326,-27.19829,4.2790666,-16.372816,-3.7284443,-13.091258,-11.750745,-2.681384,-8.615904,-4.4260845,-8.447592,3.1218781,-16.5937,2.7521896,-7.5083976,-10.67341,-1.6112932,fake
-260.1648,170.0449,-18.244469,9.753557,-17.027445,-28.490873,-7.2391443,-19.188616,-10.508962,-9.848002,-19.869553,-11.223895,-12.1762905,-16.572489,-9.080524,-9.493614,-19.62228,-8.989076,-2.9907665,-14.036207,fake
-231.55772,116.47792,-27.959644,47.379932,-25.639147,15.960014,-17.301363,0.009354016,-7.206825,-3.9832754,-6.7736516,-12.221317,-5.0008144,-5.3186903,0.84300303,-11.751207,4.2005954,-9.954623,-7.3472185,-7.484174,fake
-180.27924,152.30132,-31.843052,67.937805,-4.5433283,12.166412,-3.8228207,13.172069,-11.569834,4.027836,-6.9429846,-4.205958,4.746235,-9.326747,12.440311,-9.240824,2.9205837,-3.0765982,1.0906563,-4.8581495,fake
-180.0118,103.53627,-57.31947,38.292393,-40.70368,11.496517,-25.186377,4.758181,-14.718064,-15.07758,-9.712473,-14.332364,0.13652204,-16.422909,-2.9770558,-13.29312,-5.736637,-12.983968,-8.180061,-8.516733,fake
-214.35513,142.4425,-12.965342,38.475185,-5.003009,24.504541,-8.95899,-1.4892801,-20.061024,-5.921738,7.3496485,-7.578966,0.14960915,-6.4723887,7.0015874,-9.937685,4.899792,-3.538042,-9.15702,0.13009708,fake
-210.07423,147.06061,-19.626242,31.077602,-12.401453,4.2060018,-15.025521,-8.801032,-16.118357,-4.524843,-5.1863656,-5.064104,-1.0171565,1.6947017,-0.100556165,-7.714271,9.571949,-7.1251397,-0.061647844,-4.016803,fake
-262.48505,118.26389,-23.994486,26.920504,-12.091127,-17.54351,-30.291729,-28.390987,-26.777754,-2.5309372,-12.289411,1.015378,-4.2929387,-6.0184917,3.166477,-22.97041,0.9148591,-8.770969,-11.7407675,-4.939187,fake
-197.27676,133.50171,-33.015453,62.052784,-2.9125237,28.105879,-17.833248,9.019145,-13.093709,-0.7486467,4.1987443,-15.33772,13.65373,-18.800922,6.8720865,-2.5561142,-7.5929093,0.28858525,-2.5306175,-0.8642664,fake
-211.73567,101.1164,-37.30113,53.045673,-18.207676,16.091324,-19.132536,-9.17138,-10.915144,-14.896536,-13.585602,-13.000729,-4.6259723,-11.870927,-1.1561375,-16.247326,4.3002877,-10.994421,-11.096198,-0.7535051,fake
-326.123,102.40947,-26.332626,11.206814,-37.513752,-13.528525,-18.455425,-41.643154,-24.900362,1.6963687,-17.300327,-13.430525,-10.546526,-1.3516622,-7.2222047,-17.701736,-2.0706599,-13.743512,-0.70551825,-11.208424,fake
-248.3366,162.3234,-19.051813,-1.1324023,-16.959724,-18.379753,-5.855416,-23.88705,-14.110315,-5.582181,-19.704103,-18.805082,-10.230195,-11.876817,-13.122518,-8.889596,-14.236382,-14.233497,-4.9427285,-10.940258,fake
-354.95715,77.98538,-16.195995,13.231335,-28.791475,-16.224167,-23.91922,-31.783386,-24.370922,-0.344253,-13.179875,-9.119317,-10.707191,-4.656349,0.37303314,-16.65403,-2.0548563,-11.438494,-3.6494975,-9.558569,fake
-236.06328,167.3585,-32.73016,47.928246,0.08025,35.584568,-17.463648,-2.8401988,-3.680401,3.8346958,-3.022327,-4.2588134,7.7076197,-22.027521,8.733884,-5.7476015,-1.1523094,-7.8875847,-1.6041527,6.0702786,fake
-202.4002,96.53282,-26.659763,55.039585,-45.77007,18.419018,-31.68245,6.200948,-19.773363,-17.162544,-7.893518,-15.636719,0.5632201,-18.597366,-2.7365968,-10.86953,-2.5013824,-15.88677,-1.7895131,-8.004209,fake
-224.13025,122.2883,-14.431692,57.14877,2.7683663,27.81119,-20.076588,3.092243,-17.348284,-12.460994,5.8908124,-11.245846,-0.2501486,-6.709474,8.119374,-12.349469,4.7875876,-1.3272029,-10.12835,4.8882294,fake
-239.96141,125.722565,-57.70208,53.99619,-2.2292478,-12.923822,-10.7869005,13.355239,-31.253792,-6.736498,-2.3549557,-19.482313,6.8697915,-11.498987,-1.6877705,-2.852712,-7.2811875,-7.519991,-1.5436646,-11.652345,fake
-264.052,142.94669,-8.366509,27.1065,-16.468643,-42.637848,-5.4931555,-7.0018253,-20.084047,-20.515457,-15.846579,-9.052239,-12.134099,-18.004145,-6.250793,-3.3541348,-23.885351,-10.65921,2.5651877,-14.461848,fake
